stable_id	sample_id	callset_id	read_1_fullpath	read_2_fullpath	num_files_in_group	num_unique_sample_ids	all_sample_ids	all_callset_ids	size_mismatch_flag	read_1_dir	read_2_dir	read_1_size	read_2_size	query_include	note	origin	taxon	site	UIN (if applicable)	latitude	longitude	admin1_name	collection_year_recorded	collection_year_inferred	admin1_iso	country	country_iso	collection_method	notes	feeding_preference	exo_endo	biting_time	population
far8_98_89_26	['far8_98_89_26']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_26_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_26_2.fq.gz	1	1	far8_98_89_26		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1711408340	1717087300	1			farauti_8	1646		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	Adult (Lt)					
far8_98_89_27	['far8_98_89_27']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_27_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_27_2.fq.gz	1	1	far8_98_89_27		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1733319859	1775096679	1			farauti_8	1646		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	Adult (Lt)					
far8_98_89_28	['far8_98_89_28']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_28_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_28_2.fq.gz	1	1	far8_98_89_28		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1847169881	1846290619	1			farauti_8	1646		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	Adult (Lt)					
far8_98_89_3	['far8_98_89_3']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_3_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_3_2.fq.gz	1	1	far8_98_89_3		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	2033372964	2042414338	1			farauti_8	1646		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	Adult (Lt)					
far8_98_89_5	['far8_98_89_5']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_5_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_5_2.fq.gz	1	1	far8_98_89_5		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1666369832	1660925205	1			farauti_8	1646		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	Adult (Lt)					
far8_98_89_9	['far8_98_89_9']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_9_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far8_98_89_9_2.fq.gz	1	1	far8_98_89_9		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1647260560	1649617433	1			farauti_8	1646		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	Adult (Lt)					
hin_cNG-9-10	"['cNG-9-10-hin', 'cNG-9-10-hin']"	['hin_cNG-9-10']	/QRISdata/Q3833/Raw_data/RAW/cNG-9-10-hin_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/cNG-9-10-hin_2.fastq.gz	2	1	cNG-9-10-hin	hin_cNG-9-10	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	2409748163	2609964957	1			hinesorum	PG-GPK		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	BO-LT					
hin_cNG-9-7	"['cNG-9-7-hin', 'cNG-9-7-hin']"	['hin_cNG-9-7']	/QRISdata/Q3833/Raw_data/RAW/cNG-9-7-hin_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/cNG-9-7-hin_2.fastq.gz	2	1	cNG-9-7-hin	hin_cNG-9-7	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	2171545363	2342557093	1			hinesorum	PG-GPK		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	BO-LT					
hin_cNG-9-9	"['cNG-9-9-hin', 'cNG-9-9-hin']"	['hin_cNG-9-9']	/QRISdata/Q3833/Raw_data/RAW/cNG-9-9-hin_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/cNG-9-9-hin_2.fastq.gz	2	1	cNG-9-9-hin	hin_cNG-9-9	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1925269463	2050144972	1			hinesorum	PG-GPK		-7.748	146.43	Galf	1998	1998	PG-GPK	Papua New Guinea	PG	BO-LT					
hin_sNG_f2_92_41_2	['hin_sNG_f2_92_41_2']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_2_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_2_2.fq.gz	1	1	hin_sNG_f2_92_41_2		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1670829253	1671883997	1			hinesorum	PG-WPD0		-7.182	141.248	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	LT					
hin_sNG_f2_92_41_4	['hin_sNG_f2_92_41_4']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_4_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_4_2.fq.gz	1	1	hin_sNG_f2_92_41_4		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1937201125	1958271667	1			hinesorum	PG-WPD0		-7.182	141.248	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	LT					
hin_sNG_f2_92_41_7	['hin_sNG_f2_92_41_7']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_7_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_7_2.fq.gz	1	1	hin_sNG_f2_92_41_7		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1687608864	1695108127	1			hinesorum	PG-WPD0		-7.182	141.248	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	LT					
hin_sNG_f2_92_41_8	['hin_sNG_f2_92_41_8']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_8_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_8_2.fq.gz	1	1	hin_sNG_f2_92_41_8		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1723995089	1719250587	1			hinesorum	PG-WPD0		-7.182	141.248	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	LT					
hin_sNG_f2_92_41_9	['hin_sNG_f2_92_41_9']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_9_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_41_9_2.fq.gz	1	1	hin_sNG_f2_92_41_9		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1845129450	1832465537	1			hinesorum	PG-WPD0		-7.182	141.248	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	LT					
hin_sNG_f2_92_62_3	['hin_sNG_f2_92_62_3']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_62_3_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_sNG_f2_92_62_3_2.fq.gz	1	1	hin_sNG_f2_92_62_3		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1898561457	1897201105	1			hinesorum	PG-WPD0		-7.182	141.248	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	LT					
hin_cNG_94_118_2	['hin_cNG_94_118_2']	['hin_cNG_94_118_2']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_118_2_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_118_2_2.fq.gz	1	1	hin_cNG_94_118_2	hin_cNG_94_118_2	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1477226615	1464447481	1			hinesorum	1208		-7.137	143.997	Galf	1994	1994	PG-GPK	Papua New Guinea	PG	BO					
hin_cNG_94_118_3	['hin_cNG_94_118_3']	['hin_cNG_94_118_3']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_118_3_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_118_3_2.fq.gz	1	1	hin_cNG_94_118_3	hin_cNG_94_118_3	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1458041528	1473106346	1			hinesorum	1208		-7.137	143.997	Galf	1994	1994	PG-GPK	Papua New Guinea	PG	BO					
hin_cNG_94_97_3	['hin_cNG_94_97_3']	['hin_cNG_94_97_3']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_97_3_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_97_3_2.fq.gz	1	1	hin_cNG_94_97_3	hin_cNG_94_97_3	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1998484209	1973202279	1			hinesorum	1208		-7.137	143.997	Galf	1994	1994	PG-GPK	Papua New Guinea	PG	BO					
far_nNG_LR-88-G6	['LR-88-G6-far']	['far_nNG_LR-88-G6']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/LR-88-G6-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/LR-88-G6-far_2.fastq.gz	1	1	LR-88-G6-far	far_nNG_LR-88-G6	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1781305938	1891369732	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG	Adult (Lt)					nNG
far_nNG_LR-88G5	['LR-88G5-far']	['far_nNG_LR-88G5']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/LR-88G5-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/LR-88G5-far_2.fastq.gz	1	1	LR-88G5-far	far_nNG_LR-88G5	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1942075520	2055566779	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG	Adult (Lt)					nNG
far_nPP_96_88_11	['far_nPP_96_88_11']	['far_nPP_96_88_11']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_nPP_96_88_11_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_nPP_96_88_11_2.fq.gz	1	1	far_nPP_96_88_11	far_nPP_96_88_11	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1620696632	1613012134	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG						nPP
far_nPP_96_88_18	['far_nPP_96_88_18']	['far_nPP_96_88_18']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_nPP_96_88_18_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_nPP_96_88_18_2.fq.gz	1	1	far_nPP_96_88_18	far_nPP_96_88_18	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1586901885	1591783188	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG						nPP
far_nPP_96_88_7	['far_nPP_96_88_7']	['far_nPP_96_88_7']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_nPP_96_88_7_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_nPP_96_88_7_2.fq.gz	1	1	far_nPP_96_88_7	far_nPP_96_88_7	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1478865928	1478930045	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG						nPP
far_nPP_f1_96_88_10	['far_nPP_f1_96_88_10']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_10_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_10_2.fq.gz	1	1	far_nPP_f1_96_88_10		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1799221950	1818184159	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG		UIN 1413				nPP
far_nPP_f1_96_88_14	['far_nPP_f1_96_88_14']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_14_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_14_2.fq.gz	1	1	far_nPP_f1_96_88_14		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1671971682	1682415264	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG						nPP
far_nPP_f1_96_88_22	['far_nPP_f1_96_88_22']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_22_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_22_2.fq.gz	1	1	far_nPP_f1_96_88_22		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	2085695151	2115892403	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG						nPP
far_nPP_f1_96_88_26	['far_nPP_f1_96_88_26']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_26_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_26_2.fq.gz	1	1	far_nPP_f1_96_88_26		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1774599424	1777272052	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG						nPP
far_nPP_f1_96_88_6	['far_nPP_f1_96_88_6']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_6_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_nPP_f1_96_88_6_2.fq.gz	1	1	far_nPP_f1_96_88_6		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1672647118	1677304433	1			farauti_ss	LR88		-7.123	147.041	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG						nPP
far_nNG_f1-LR109-1	['f1-LR109-1']	['far_nNG_f1-LR109-1']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR109-1_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR109-1_2.fastq.gz	1	1	f1-LR109-1	far_nNG_f1-LR109-1	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2070058353	2233693150	1			farauti_ss	LR109		-6.943	146.947	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG	Larval (BO)					nNG
far_nNG_f1-LR109-2	['f1-LR109-2']	['far_nNG_f1-LR109-2']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR109-2_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR109-2_2.fastq.gz	1	1	f1-LR109-2	far_nNG_f1-LR109-2	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1967908678	2125241299	1			farauti_ss	LR109		-6.943	146.947	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG	Larval (BO)					nNG
far_nNG_f1-LR109-3	['f1-LR109-3']	['far_nNG_f1-LR109-3']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR109-3_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR109-3_2.fastq.gz	1	1	f1-LR109-3	far_nNG_f1-LR109-3	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1993906108	2117943154	1			farauti_ss	LR109		-6.943	146.947	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG	Larval (BO)					nNG
far_nNG_f1-LR109-4	['f1-LR109-4']	[None]	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR109-4_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR109-4_2.fastq.gz	1	1	f1-LR109-4		FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2202958018	2419393735	1			farauti_ss	LR109		-6.943	146.947	Morobe	1996	1996	PG-MPL	Papua New Guinea	PG	Larval (BO)					nNG
hin_cNG_94_113_2	['hin_cNG_94_113_2']	['hin_cNG_94_113_2']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_113_2_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_113_2_2.fq.gz	1	1	hin_cNG_94_113_2	hin_cNG_94_113_2	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1723132113	1703080110	1			hinesorum	1203		-6.793	143.635	Sauten Hailans	1994	1994	PG-SHM	Papua New Guinea	PG	BO					
hin_cNG_94_113_6	['hin_cNG_94_113_6']	['hin_cNG_94_113_6']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_113_6_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_113_6_2.fq.gz	1	1	hin_cNG_94_113_6	hin_cNG_94_113_6	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1598765749	1619516838	1			hinesorum	1203		-6.793	143.635	Sauten Hailans	1994	1994	PG-SHM	Papua New Guinea	PG	BO					
hin_cNG_94_118_1	['hin_cNG_94_118_1']	['hin_cNG_94_118_1']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_118_1_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_cNG_94_118_1_2.fq.gz	1	1	hin_cNG_94_118_1	hin_cNG_94_118_1	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1569000831	1578732036	1			hinesorum	1203		-6.793	143.635	Sauten Hailans	1994	1994	PG-SHM	Papua New Guinea	PG	BO					
hin_BOU_F2_BOU8	['U8']	['hin_BOU_F2_BOU8']	/QRISdata/Q3833/Raw_data/RAW/farauti/U8_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/U8_2.fastq.gz	1	1	U8	hin_BOU_F2_BOU8	TRUE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	2059657906	2310312537	1	name mismatch - script bug - fixed now		hinesorum	PG-NSB1		-6.669	155.472	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_F2_BOU8	"['F2_BOU8', 'hin_BOU_F2_BOU8']"	['hin_BOU_F2_BOU8']	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata/hin_BOU_F2_BOU8_1.fastq.gz	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata/hin_BOU_F2_BOU8_2.fastq.gz	2	2	"F2_BOU8, hin_BOU_F2_BOU8"	hin_BOU_F2_BOU8	TRUE	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata	/QRISdata/Q6151/2_fastqc/3_PhD_rawdata	3540576525	3883330030	1			hinesorum	PG-NSB1		-6.669	155.472	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_T_5	['T5bouhin']	[None]	/QRISdata/Q3833/Raw_data/RAW/T5bouhin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/T5bouhin_2.fq.gz	1	1	T5bouhin		TRUE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1457833000	1550515745	1			hinesorum	PG-NSB1		-6.669	155.472	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_T10	"['T10bou', 'T10bouhin']"	['hin_BOU_T10']	/QRISdata/Q3833/Raw_data/RAW/T10bou_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/T10bou_2.fq.gz	2	2	"T10bou, T10bouhin"	hin_BOU_T10	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1303872369	1374114298	1			hinesorum	PG-NSB1		-6.669	155.472	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_T6	['T6bouhin']	['hin_BOU_T6']	/QRISdata/Q3833/Raw_data/RAW/T6bouhin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/T6bouhin_2.fq.gz	1	1	T6bouhin	hin_BOU_T6	TRUE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1454587848	1525557819	1			hinesorum	PG-NSB1		-6.669	155.472	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_T7	"['T7bouhin', 'T7bouhin']"	['hin_BOU_T7']	/QRISdata/Q3833/Raw_data/RAW/T7bouhin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/T7bouhin_2.fq.gz	2	1	T7bouhin	hin_BOU_T7	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1271379790	1364995379	1			hinesorum	PG-NSB1		-6.669	155.472	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_T9	"['T9bouhin', 'T9bouhin']"	['hin_BOU_T9']	/QRISdata/Q3833/Raw_data/RAW/T9bouhin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/T9bouhin_2.fq.gz	2	1	T9bouhin	hin_BOU_T9	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1711432245	1806811733	1			hinesorum	PG-NSB1		-6.669	155.472	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_A_6	"['A6bouhin', 'A_6bouhin']"	['hin_BOU_A_6']	/QRISdata/Q3833/Raw_data/RAW/A6bouhin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/A6bouhin_2.fq.gz	2	2	"A6bouhin, A_6bouhin"	hin_BOU_A_6	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1390846814	1466325294	1			hinesorum	Bougainville		-6.662	155.449	Bogenvil	1999	1998	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_A1	"['A1bouhin', 'A1bouhin']"	['hin_BOU_A1']	/QRISdata/Q3833/Raw_data/RAW/A1bouhin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/A1bouhin_2.fq.gz	2	1	A1bouhin	hin_BOU_A1	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1529128068	1609914857	1			hinesorum	Bougainville		-6.662	155.449	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_A10	['A10bouhin']	['hin_BOU_A10']	/QRISdata/Q3833/Raw_data/RAW/A10bouhin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/A10bouhin_2.fq.gz	1	1	A10bouhin	hin_BOU_A10	TRUE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1484291392	1555383774	1			hinesorum	Bougainville		-6.662	155.449	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
hin_BOU_A3	"['A3bouhin', 'A3bouhin']"	['hin_BOU_A3']	/QRISdata/Q3833/Raw_data/RAW/A3bouhin_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/A3bouhin_2.fq.gz	2	1	A3bouhin	hin_BOU_A3	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	974279718	1091614287	1			hinesorum	Bougainville		-6.662	155.449	Bogenvil	1999	1999	PG-NSB	Papua New Guinea	PG	Larval					
